cloud_cover_pct_mean,comarca,data_source,ndbi_max,ndbi_mean,ndbi_min,ndbi_stdDev,ndvi_max,ndvi_mean,ndvi_min,ndvi_stdDev,ndwi_max,ndwi_mean,ndwi_min,ndwi_stdDev,scene_count,schema_version,valid_pixel_count,window_end,window_id,window_start
69.03192242857143,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.64402174949646,-0.3547251457301063,-0.9432255625724792,0.19141347015561544,0.9990770816802979,0.36019583921812615,-0.31578946113586426,0.3057059551065707,0.5795918107032776,-0.3398569999278822,-0.9973924160003662,0.28110228356524736,7,v1.0,19725949,2021-03-22,W-20210306,2021-03-06
58.20830528571429,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.2209147787717931,-0.9711080193519592,0.14573114671119797,1.0,0.6873866491688138,-1.0,0.16003145193838797,1.0,-0.636483299673712,-1.0,0.1308961499852835,7,v1.0,31576117,2021-05-09,W-20210423,2021-04-23
42.965409,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9986953735351562,-0.29512850591245077,-0.8457081317901611,0.1342628305446924,0.9668524861335754,0.7489764970437222,-0.9952038526535034,0.16030255372823013,0.9971098303794861,-0.6636720699234534,-0.9416767954826355,0.12175413971800543,7,v1.0,31467419,2021-06-10,W-20210525,2021-05-25
35.80959657142857,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9961468577384949,-0.23234392964963368,-0.8041958212852478,0.1842793769609607,0.9969034194946289,0.7174632701805372,-0.994357168674469,0.2252321526769764,0.99781733751297,-0.665877792042316,-0.9618461728096008,0.1594766614109318,7,v1.0,31519175,2021-07-28,W-20210712,2021-07-12
24.847292857142858,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.19782825056587303,-1.0,0.19420206501178924,1.0,0.6714213739678846,-1.0,0.24030291810318732,1.0,-0.64033411881354,-0.9988214373588562,0.17773561574035465,7,v1.0,31535933,2021-08-29,W-20210813,2021-08-13
37.422968000000004,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9931389093399048,-0.21473563426442654,-0.8127018213272095,0.1966966857102471,1.0,0.6971379024827813,-0.9864864945411682,0.23386650384048657,0.9958932399749756,-0.6556995828535038,-1.0,0.18743498555978033,7,v1.0,31544848,2021-10-16,W-20210930,2021-09-30
42.48409614285714,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9954022765159607,-0.21001874177905072,-0.9593055844306946,0.2128138100736805,0.9995640516281128,0.5606323053714001,-0.9887005686759949,0.2703330075424204,0.9957447052001953,-0.5548802748756424,-0.9994180798530579,0.24061011142157768,7,v1.0,25903877,2021-11-17,W-20211101,2021-11-01
59.07353608333332,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9987491965293884,-0.017507023727297337,-0.953131377696991,0.24976562088083776,0.9997100234031677,0.3661554942803382,-0.9961832165718079,0.20375825078743628,0.9975874423980713,-0.4365657737562383,-0.9994862675666809,0.18360605134693617,12,v1.0,6240547,2021-01-17,W-20210101,2021-01-01
58.67176091666666,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.680216372013092,-0.05998108390205612,-0.6619852781295776,0.16415956526095402,0.9836495518684387,0.44080026223336893,-0.5470238924026489,0.2045873776161465,0.7953177094459534,-0.4631567913449,-0.906171977519989,0.1483956758595359,12,v1.0,13530796,2021-03-06,W-20210218,2021-02-18
19.21140325,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.10028842395726711,-0.8896104097366333,0.19243845777133417,1.0,0.47169623722750276,-1.0,0.2404649819706098,1.0,-0.5012649096367616,-1.0,0.18602407350987557,12,v1.0,16581654,2021-04-07,W-20210322,2021-03-22
